date,channel,campaign,clicks,spend,conversions,revenue
2025-07-24,Paid Social,Social - Prospecting,700,730.6615888588407,10,626.6249569784812
2025-07-24,Paid Social,Social - Retargeting,894,1214.7459072020733,28,2044.9743330588276
2025-07-24,Paid Social,Social - Lookalike,601,625.751635782415,13,779.7454576957695
2025-07-24,Email,Email - Newsletter,213,31.947300909335574,17,1779.4402363789973
2025-07-24,Email,Email - Promo,218,35.43459948186386,15,1431.2535325040753
2025-07-24,Email,Email - Winback,249,31.992790998126726,20,1743.7624482539857
2025-07-24,Organic,Organic - Content,427,48.271109978149376,8,564.7320336230595
2025-07-24,Organic,Organic - SEO,402,44.47177627667948,12,937.1722536985008
2025-07-24,Organic,Organic - Referral,404,41.18115902130336,10,760.4518491985659
2025-07-24,Display,Display - Awareness,391,288.8347233019748,2,104.36142548066483
2025-07-24,Display,Display - Retargeting,453,440.6891300014498,7,362.8857842430462
2025-07-24,Display,Display - Programmatic,421,399.1686544638619,2,114.51731099187104
2025-07-25,Paid Search,Search - Brand,604,920.5397185249069,44,3422.58487555934
2025-07-25,Paid Search,Search - Generic,573,999.3864151948079,26,1984.7154362644585
2025-07-25,Paid Search,Search - Competitor,534,854.353161073839,17,1592.6268648757818
2025-07-25,Paid Social,Social - Prospecting,603,859.7364976035263,11,644.3564887126391
2025-07-25,Paid Social,Social - Retargeting,871,897.2492671356445,21,1493.6737572810327
2025-07-25,Paid Social,Social - Lookalike,772,1146.0245540117699,9,530.3687952918365
2025-07-25,Email,Email - Newsletter,209,33.136304539324165,11,1049.7240884808123
2025-07-25,Email,Email - Promo,215,25.57992144273335,26,2387.9566336845405
2025-07-25,Email,Email - Winback,143,26.595855121008803,19,1743.4915318148392
2025-07-25,Organic,Organic - Content,544,49.40421910012303,10,886.7797728429804
2025-07-25,Organic,Organic - SEO,413,34.23432680754185,9,733.2913049227225
2025-07-25,Organic,Organic - Referral,686,71.99406326654868,26,2134.1646779689195
2025-07-25,Display,Display - Awareness,330,341.82534745510026,2,130.14460343681048
2025-07-25,Display,Display - Retargeting,600,645.0517703871622,5,329.74274013807025
2025-07-25,Display,Display - Programmatic,476,404.91661610755364,5,270.2750238685766
2025-07-26,Paid Search,Search - Brand,644,1000.0601901498476,39,3007.457837648878
2025-07-26,Paid Search,Search - Generic,612,1325.4286137057925,41,3010.192515151622
2025-07-26,Paid Search,Search - Competitor,572,823.3077533357126,20,1847.901439864387
2025-07-26,Paid Social,Social - Prospecting,432,497.8134475274838,6,369.42177509125827
2025-07-26,Paid Social,Social - Retargeting,686,1019.6005676742781,21,1619.0218098586806
2025-07-26,Paid Social,Social - Lookalike,822,1104.0185915622067,8,546.5011431859342
2025-07-26,Email,Email - Newsletter,229,35.02821950562084,19,1874.6866735877372
2025-07-26,Email,Email - Promo,197,23.74885795689151,17,1569.6346708417186
2025-07-26,Email,Email - Winback,214,31.51801599938047,15,1438.953466592038
2025-07-26,Organic,Organic - Content,381,30.87114998563208,8,589.8194500041616
2025-07-26,Organic,Organic - SEO,647,61.47617048207018,33,2720.6231206948405
2025-07-26,Organic,Organic - Referral,461,57.43437227921228,16,1385.205017083441
2025-07-26,Display,Display - Awareness,447,370.0956962914643,3,164.62878885738806
2025-07-26,Display,Display - Retargeting,539,489.04245329718907,7,383.83134134791067
2025-07-26,Display,Display - Programmatic,419,391.80199328469286,6,347.25036411807537
2025-07-27,Paid Search,Search - Brand,686,1100.580789110466,52,4427.382067432878
2025-07-27,Paid Search,Search - Generic,525,1051.9812099300439,19,1540.5933441579575
2025-07-27,Paid Search,Search - Competitor,520,1017.5013150563951,13,1135.2781196697183
2025-07-27,Paid Social,Social - Prospecting,820,910.0325112940144,10,671.8575334479705
2025-07-27,Paid Social,Social - Retargeting,843,1200.4007886895033,30,1975.4910592866859
2025-07-27,Paid Social,Social - Lookalike,749,1025.0056961014336,11,798.7568360093586
2025-07-27,Email,Email - Newsletter,175,27.976301308270447,13,1052.0055049008608
2025-07-27,Email,Email - Promo,231,42.01026252417631,19,1617.7952252230668
2025-07-27,Email,Email - Winback,199,30.698841609321757,15,1518.291736418208
2025-07-27,Organic,Organic - Content,530,52.3220268938206,8,539.9019604552988
2025-07-27,Organic,Organic - SEO,563,51.48134032882574,22,1820.4470816291011
2025-07-27,Organic,Organic - Referral,503,54.21816128692694,19,1445.630547757968
2025-07-27,Display,Display - Awareness,441,383.33223689997067,4,225.22038623611252
2025-07-27,Display,Display - Retargeting,502,538.0575097379195,5,305.1939412003531
2025-07-27,Display,Display - Programmatic,503,378.76371952471237,3,169.73130139950706
2025-07-28,Paid Search,Search - Brand,532,867.1727630526897,27,2179.362864434654
2025-07-28,Paid Search,Search - Generic,469,811.7725659456404,14,1190.7876832259467
2025-07-28,Paid Search,Search - Competitor,661,1528.4411672780277,38,2751.507167395882
2025-07-28,Paid Social,Social - Prospecting,706,980.7549202989835,12,935.224756779002
2025-07-28,Paid Social,Social - Retargeting,771,908.3120060088304,16,1191.987458431375
2025-07-28,Paid Social,Social - Lookalike,753,869.6290694517709,9,636.3084837326106
2025-07-28,Email,Email - Newsletter,314,37.04405422229326,11,1051.106954287018
2025-07-28,Email,Email - Promo,222,25.32240287916114,15,1244.3924147355044
2025-07-28,Email,Email - Winback,186,33.29818573445678,15,1259.3957757150067
2025-07-28,Organic,Organic - Content,452,37.4516110080959,12,820.2608026010137
2025-07-28,Organic,Organic - SEO,514,50.54724369797593,14,1179.6848575661702
2025-07-28,Organic,Organic - Referral,530,61.21507947142844,8,544.4296330838912
2025-07-28,Display,Display - Awareness,425,295.67064266693336,3,204.80038112631217
2025-07-28,Display,Display - Retargeting,568,452.47386073289,9,490.6113301361294
2025-07-28,Display,Display - Programmatic,439,334.1232215992719,2,135.3590716094896
2025-07-29,Paid Search,Search - Brand,535,1068.3896838972626,26,1963.5659146394441
2025-07-29,Paid Search,Search - Generic,640,1260.579089080716,26,2445.927122126633
2025-07-29,Paid Search,Search - Competitor,531,1111.7512497262414,17,1418.3876164829383
2025-07-29,Paid Social,Social - Prospecting,836,869.6381387420943,12,717.734232242546
2025-07-29,Paid Social,Social - Retargeting,729,965.9196078726585,21,1620.6927823568597
2025-07-29,Paid Social,Social - Lookalike,772,820.13036973547,14,842.7568338291095
2025-07-29,Email,Email - Newsletter,246,36.99021707904845,9,792.0148362618501
2025-07-29,Email,Email - Promo,277,31.749762524933498,17,1819.0197258129856
2025-07-29,Email,Email - Winback,209,36.979705329757024,16,1625.572901310799
2025-07-29,Organic,Organic - Content,464,44.09887496090166,21,1820.9719863172525
2025-07-29,Organic,Organic - SEO,450,45.158701041154735,7,619.0598098727748
2025-07-29,Organic,Organic - Referral,595,57.05923012718451,21,1650.7570406994184
2025-07-29,Display,Display - Awareness,425,372.08838975565675,3,162.62633835688544
2025-07-29,Display,Display - Retargeting,502,536.2024204502449,8,447.31283624070363
2025-07-29,Display,Display - Programmatic,395,266.991009842261,5,341.6125687323746
2025-07-30,Paid Search,Search - Brand,759,1677.2055706056176,47,3354.6812258636514
2025-07-30,Paid Search,Search - Generic,469,695.3938454371187,27,2430.0224332596613
2025-07-30,Paid Search,Search - Competitor,584,861.9079179547693,13,1040.5973589458686
2025-07-30,Paid Social,Social - Prospecting,746,903.9975893834317,11,708.7369066574964
2025-07-30,Paid Social,Social - Retargeting,947,1271.6047236707682,14,926.3402392789769
2025-07-30,Paid Social,Social - Lookalike,572,601.9107607218672,11,705.1268060468433
2025-07-30,Email,Email - Newsletter,192,32.93191319554619,15,1623.4674951416653
2025-07-30,Email,Email - Promo,215,37.266257895631846,14,1427.242045102007
2025-07-30,Email,Email - Winback,185,23.745364068705648,16,1643.1896074648025
2025-07-30,Organic,Organic - Content,525,54.55632804816707,15,1089.679190714599
2025-07-30,Organic,Organic - SEO,559,45.76939697501633,18,1413.9213256930552
2025-07-30,Organic,Organic - Referral,354,34.26795299586843,18,1571.4023349947586
2025-07-30,Display,Display - Awareness,503,392.73198470831386,6,341.3824076464779
2025-07-30,Display,Display - Retargeting,563,558.1902102221164,5,259.7519632943585
2025-07-30,Display,Display - Programmatic,474,467.00889200319745,3,153.23733124979682
2025-07-31,Paid Search,Search - Brand,655,1158.877948660877,38,2753.0073090912174
2025-07-31,Paid Search,Search - Generic,480,1092.4532975828931,9,804.6362794803464
2025-07-31,Paid Search,Search - Competitor,522,815.4336975025744,17,1306.7190633693424
2025-07-31,Paid Social,Social - Prospecting,558,671.3977638837814,7,408.7572540893613
2025-07-31,Paid Social,Social - Retargeting,1034,1487.9753547394776,18,1174.327621465799
2025-07-31,Paid Social,Social - Lookalike,759,1028.8563997179403,9,525.3803977926839
2025-07-31,Email,Email - Newsletter,121,14.85812816938315,6,619.1107818374509
2025-07-31,Email,Email - Promo,212,27.973665407163484,20,1755.7011732309716
2025-07-31,Email,Email - Winback,193,26.39037810940264,17,1775.98365397274
2025-07-31,Organic,Organic - Content,501,45.93989067754488,23,1612.3103308229431
2025-07-31,Organic,Organic - SEO,712,76.82074951233001,19,1325.6286526347687
2025-07-31,Organic,Organic - Referral,463,52.24815238020565,19,1450.6058295299615
2025-07-31,Display,Display - Awareness,463,318.93682595773214,5,338.5997333979748
2025-07-31,Display,Display - Retargeting,456,420.29169757659986,9,474.95629619108047
2025-07-31,Display,Display - Programmatic,435,467.07051845992225,7,427.1443783979602
2025-08-01,Paid Search,Search - Brand,540,1014.6467585919183,37,3408.471034563359
2025-08-01,Paid Search,Search - Generic,454,918.3251225333565,23,1889.2625134398652
2025-08-01,Paid Search,Search - Competitor,726,1464.9353469568416,25,2285.416420367726
2025-08-01,Paid Social,Social - Prospecting,653,715.960874115581,8,539.6373694066076
2025-08-01,Paid Social,Social - Retargeting,650,678.9724150685075,9,696.982780070997
2025-08-01,Paid Social,Social - Lookalike,832,965.9111298086575,15,926.8247952723801
2025-08-01,Email,Email - Newsletter,231,33.28074629647869,10,1035.8949788423854
2025-08-01,Email,Email - Promo,280,45.75708165030781,17,1465.6555292731987
2025-08-01,Email,Email - Winback,141,17.171073066617254,12,1214.6077974288057
2025-08-01,Organic,Organic - Content,548,41.83002654758239,18,1457.903547788726
2025-08-01,Organic,Organic - SEO,458,48.07497389558699,13,862.6451982676022
2025-08-01,Organic,Organic - Referral,501,44.528498066818536,14,980.4484618020849
2025-08-01,Display,Display - Awareness,586,492.15553213976915,6,413.148164311777
2025-08-01,Display,Display - Retargeting,530,392.8320934515165,6,331.7984231286869
2025-08-01,Display,Display - Programmatic,518,426.38970936171467,5,290.8379986383034
2025-08-02,Paid Search,Search - Brand,671,1589.134647567839,45,3195.226262843234
2025-08-02,Paid Search,Search - Generic,586,955.8777075374322,24,2118.429226765665
2025-08-02,Paid Search,Search - Competitor,681,1203.9245988793036,27,2076.2913775720476
2025-08-02,Paid Social,Social - Prospecting,581,703.7838531572654,9,552.1868368054202
2025-08-02,Paid Social,Social - Retargeting,769,920.2067935601631,12,883.9211613408444
2025-08-02,Paid Social,Social - Lookalike,683,634.497545606049,20,1482.7645468708372
2025-08-02,Email,Email - Newsletter,255,47.65638978941273,18,1468.9827751593218
2025-08-02,Email,Email - Promo,175,20.164458099135494,13,1231.4479004979278
2025-08-02,Email,Email - Winback,200,35.84781537113253,22,1881.0832562702542
2025-08-02,Organic,Organic - Content,445,45.20712706809106,17,1447.5048145123878
2025-08-02,Organic,Organic - SEO,574,44.746140396036296,12,851.2001006240671
2025-08-02,Organic,Organic - Referral,564,62.55259695278518,20,1606.4124528576422
2025-08-02,Display,Display - Awareness,385,408.90818991962493,5,338.85873959650144
2025-08-02,Display,Display - Retargeting,497,423.91796969360706,7,401.0640244344739
2025-08-02,Display,Display - Programmatic,648,608.6911687671569,8,418.16610995227757
2025-08-03,Paid Search,Search - Brand,618,1002.3063630138894,22,1981.2240750942594
2025-08-03,Paid Search,Search - Generic,753,1285.0135916967886,38,3402.3743968030835
2025-08-03,Paid Search,Search - Competitor,662,1237.2244164823212,30,2804.0713958509887
2025-08-03,Paid Social,Social - Prospecting,779,1058.8607935163202,13,946.391318082915
2025-08-03,Paid Social,Social - Retargeting,823,1206.4999068381735,21,1547.2741398104395
2025-08-03,Paid Social,Social - Lookalike,702,1044.49458275755,8,469.8456137342578
2025-08-03,Email,Email - Newsletter,301,42.1903692759258,19,1571.959838901053
2025-08-03,Email,Email - Promo,238,40.19279388258987,18,1907.173295397789
2025-08-03,Email,Email - Winback,222,26.488505924288873,21,1922.1675847704066
2025-08-03,Organic,Organic - Content,426,32.08289679075176,11,863.2814308333703
2025-08-03,Organic,Organic - SEO,517,47.715712134584834,15,1283.6941378081804
2025-08-03,Organic,Organic - Referral,403,47.87725737825918,9,779.214996927551
2025-08-03,Display,Display - Awareness,497,396.4109289080277,5,321.959548438573
2025-08-03,Display,Display - Retargeting,538,549.6909895489345,8,479.0964257042721
2025-08-03,Display,Display - Programmatic,518,380.70896265277514,7,413.01279070637986
2025-08-04,Paid Search,Search - Brand,552,1082.8567786574665,39,3548.2843480583074
2025-08-04,Paid Search,Search - Generic,383,873.444295522092,19,1578.7209952240048
2025-08-04,Paid Search,Search - Competitor,607,1386.3511928341143,22,1992.9810325566175
2025-08-04,Paid Social,Social - Prospecting,811,894.0529169890516,14,901.6173654504237
2025-08-04,Paid Social,Social - Retargeting,852,918.8215978524099,22,1324.5602088742214
2025-08-04,Paid Social,Social - Lookalike,744,772.6871479480245,16,1243.8692940765668
2025-08-04,Email,Email - Newsletter,201,37.62933529064612,16,1458.67812457831
2025-08-04,Email,Email - Promo,197,26.447219978501682,13,1148.0742529863003
2025-08-04,Email,Email - Winback,172,21.497782923322724,9,863.3743249952878
2025-08-04,Organic,Organic - Content,429,47.07347197291328,9,721.0233917070484
2025-08-04,Organic,Organic - SEO,454,45.04697952421274,21,1616.3285858640534
2025-08-04,Organic,Organic - Referral,563,49.51796072707777,10,717.8471159555467
2025-08-04,Display,Display - Awareness,444,334.1925356136838,3,196.71278034621776
2025-08-04,Display,Display - Retargeting,203,221.18606132845346,3,198.9534492268432
2025-08-04,Display,Display - Programmatic,420,297.27122597906316,6,376.37678451847364
2025-08-05,Paid Search,Search - Brand,622,1172.2974825055946,37,2880.281033181514
2025-08-05,Paid Search,Search - Generic,379,566.3158994590615,18,1641.9022745946716
2025-08-05,Paid Search,Search - Competitor,565,828.3014831373969,14,1275.4856664654058
2025-08-05,Paid Social,Social - Prospecting,936,885.7544898216842,10,763.7108835409235
2025-08-05,Paid Social,Social - Retargeting,755,911.5055775288416,21,1471.5383752328214
2025-08-05,Paid Social,Social - Lookalike,797,1077.82781132125,17,1289.22671283875
2025-08-05,Email,Email - Newsletter,184,30.314618287782547,12,1124.7398804195154
2025-08-05,Email,Email - Promo,247,41.28228975277339,13,1277.1645695162626
2025-08-05,Email,Email - Winback,237,36.746862052620536,31,3294.7081472638465
2025-08-05,Organic,Organic - Content,639,75.04087813598525,16,1070.1687158832588
2025-08-05,Organic,Organic - SEO,577,61.27730177256311,11,761.8031395652886
2025-08-05,Organic,Organic - Referral,567,53.012757369669494,15,1084.4611057989391
2025-08-05,Display,Display - Awareness,432,340.2903649225015,5,277.4425986970328
2025-08-05,Display,Display - Retargeting,446,496.21240207240817,6,413.6801581708277
2025-08-05,Display,Display - Programmatic,483,395.9778665705866,6,356.2980785512187
2025-08-06,Paid Search,Search - Brand,645,1425.9194635190242,40,3703.0033240223684
2025-08-06,Paid Search,Search - Generic,454,731.9752004922528,20,1720.3673596513092
2025-08-06,Paid Search,Search - Competitor,565,991.7103127210792,22,1716.0151524319344
2025-08-06,Paid Social,Social - Prospecting,691,929.3749884182863,8,552.2933804508771
2025-08-06,Paid Social,Social - Retargeting,871,1098.24887967616,13,959.3897597739806
2025-08-06,Paid Social,Social - Lookalike,559,643.0842393202761,5,331.72896750782354
2025-08-06,Email,Email - Newsletter,206,38.54813819481637,12,1208.1007120470226
2025-08-06,Email,Email - Promo,235,35.818803636265024,14,1351.4942508127626
2025-08-06,Email,Email - Winback,213,29.47119918585057,30,2650.3444026782763
2025-08-06,Organic,Organic - Content,590,49.30568489402927,16,1375.08512077622
2025-08-06,Organic,Organic - SEO,554,50.35237448899852,15,1269.1015188949455
2025-08-06,Organic,Organic - Referral,529,48.32869875016495,20,1623.134591521255
2025-08-06,Display,Display - Awareness,349,354.2143169376747,2,116.11564761590752
2025-08-06,Display,Display - Retargeting,453,468.0310207451453,5,320.46517192884505
2025-08-06,Display,Display - Programmatic,400,298.02895532552157,3,190.16809810245252
2025-08-07,Paid Search,Search - Brand,785,1318.3846336961856,59,5409.797048617528
2025-08-07,Paid Search,Search - Generic,599,1367.7644083114135,19,1550.3900779476462
2025-08-07,Paid Search,Search - Competitor,637,1449.5860233144442,22,1943.6892474259741
2025-08-07,Paid Social,Social - Prospecting,630,919.9554424095973,11,786.8128938873823
2025-08-07,Paid Social,Social - Retargeting,511,734.9967553787471,11,683.7312346954384
2025-08-07,Paid Social,Social - Lookalike,863,1275.71456046519,17,1169.0469635405238
2025-08-07,Email,Email - Newsletter,202,33.21775510349823,11,952.905727672993
2025-08-07,Email,Email - Promo,197,34.873755132836266,14,1332.353316633361
2025-08-07,Email,Email - Winback,220,30.48240977447584,24,2440.9840165719816
2025-08-07,Organic,Organic - Content,512,55.067559205813396,16,1366.472255869495
2025-08-07,Organic,Organic - SEO,440,53.8823767034623,8,569.3435943079409
2025-08-07,Organic,Organic - Referral,488,51.78412973546781,16,1354.7721980508572
2025-08-07,Display,Display - Awareness,505,368.7962602175713,4,265.74246031460905
2025-08-07,Display,Display - Retargeting,391,324.5350265746403,3,199.6430899111677
2025-08-07,Display,Display - Programmatic,450,435.6213011630068,5,343.53456259376884
2025-08-08,Paid Search,Search - Brand,462,957.4363205718271,34,2387.304203873868
2025-08-08,Paid Search,Search - Generic,750,1294.5312825574863,35,3241.693617926234
2025-08-08,Paid Search,Search - Competitor,578,973.229264613614,26,2021.0650973714564
2025-08-08,Paid Social,Social - Prospecting,595,749.5976128910803,13,986.7724961371327
2025-08-08,Paid Social,Social - Retargeting,918,1362.4028645216388,24,1626.5467119277262
2025-08-08,Paid Social,Social - Lookalike,698,788.452939876629,7,450.93829974303895
2025-08-08,Email,Email - Newsletter,250,40.69725570473324,19,1844.1359752135909
2025-08-08,Email,Email - Promo,156,23.542190289813828,13,1363.0308642102198
2025-08-08,Email,Email - Winback,240,30.563490482095375,19,1659.1968323346475
2025-08-08,Organic,Organic - Content,487,56.94329472414267,13,1126.469905921552
2025-08-08,Organic,Organic - SEO,555,65.00062634072819,26,2141.000161761842
2025-08-08,Organic,Organic - Referral,533,46.63603912353214,20,1476.8507327036023
2025-08-08,Display,Display - Awareness,383,357.3730675536521,2,116.93357707013308
2025-08-08,Display,Display - Retargeting,459,364.8273167619067,5,309.75214799751353
2025-08-08,Display,Display - Programmatic,567,477.92236438735193,1,54.68428289440904
2025-08-09,Paid Search,Search - Brand,748,1644.381421082036,38,2708.6535521515625
2025-08-09,Paid Search,Search - Generic,609,1100.2383480954488,25,1963.015620382817
2025-08-09,Paid Search,Search - Competitor,598,986.2494735061363,28,2049.8923742785023
2025-08-09,Paid Social,Social - Prospecting,792,801.9679075817546,8,606.4494154910703
2025-08-09,Paid Social,Social - Retargeting,688,1007.3504211194505,15,1144.1643259688344
2025-08-09,Paid Social,Social - Lookalike,746,918.5429605717743,21,1536.8871302420134
2025-08-09,Email,Email - Newsletter,195,28.920880852675975,15,1259.2206798489472
2025-08-09,Email,Email - Promo,181,33.1672645831493,12,1306.9467900866034
2025-08-09,Email,Email - Winback,180,21.229174254936826,10,955.8983048310671
2025-08-09,Organic,Organic - Content,527,40.507028975941644,18,1311.4134776038895
2025-08-09,Organic,Organic - SEO,530,61.4273560946099,21,1743.2693178018915
2025-08-09,Organic,Organic - Referral,420,48.545269024678184,16,1070.6170830243657
2025-08-09,Display,Display - Awareness,502,379.8723619856876,6,345.02669824931195
2025-08-09,Display,Display - Retargeting,486,543.9774816265679,6,342.7347207417697
2025-08-09,Display,Display - Programmatic,464,434.2749931193876,4,259.24002398961403
2025-08-10,Paid Search,Search - Brand,638,1086.6610953558036,51,4789.6494042999975
2025-08-10,Paid Search,Search - Generic,644,1359.22754634606,40,3666.3529740225295
2025-08-10,Paid Search,Search - Competitor,626,1483.8119611290417,28,2632.3530542231024
2025-08-10,Paid Social,Social - Prospecting,1035,1322.1422933084575,15,1059.4144102854027
2025-08-10,Paid Social,Social - Retargeting,574,706.4579544127241,18,1286.404165189696
2025-08-10,Paid Social,Social - Lookalike,705,805.2174817493907,6,397.9001931657261
2025-08-10,Email,Email - Newsletter,232,35.9746534035739,14,1136.3022373137637
2025-08-10,Email,Email - Promo,220,29.48009624672022,19,2048.929119971626
2025-08-10,Email,Email - Winback,284,48.91857039004536,19,2016.443415100961
2025-08-10,Organic,Organic - Content,505,56.88972899605263,13,1148.8396270356093
2025-08-10,Organic,Organic - SEO,442,46.08708421144267,8,663.6250508362282
2025-08-10,Organic,Organic - Referral,565,63.20347391760004,14,1035.29763056925
2025-08-10,Display,Display - Awareness,463,326.2511319335159,6,361.8716110775228
2025-08-10,Display,Display - Retargeting,456,443.35458280827373,9,555.2555990882896
2025-08-10,Display,Display - Programmatic,486,428.3663418353869,7,369.2442392598633
2025-08-11,Paid Search,Search - Brand,504,1028.4841548851662,26,2346.80401891878
2025-08-11,Paid Search,Search - Generic,646,1169.8830972355295,30,2622.1514353919306
2025-08-11,Paid Search,Search - Competitor,500,839.3582468778185,16,1396.4624499360107
2025-08-11,Paid Social,Social - Prospecting,753,679.2004760749763,8,590.2286348053738
2025-08-11,Paid Social,Social - Retargeting,846,846.7207087306,12,772.5517846942228
2025-08-11,Paid Social,Social - Lookalike,893,813.2771886950574,12,756.3119889118783
2025-08-11,Email,Email - Newsletter,257,35.82594391895875,12,1047.8191466498017
2025-08-11,Email,Email - Promo,270,45.9824007417433,17,1687.2945045498896
2025-08-11,Email,Email - Winback,217,31.505732048431554,14,1354.1547937529774
2025-08-11,Organic,Organic - Content,615,62.326136435860896,17,1490.9559846606094
2025-08-11,Organic,Organic - SEO,457,43.13483404609238,14,972.4420113360031
2025-08-11,Organic,Organic - Referral,620,75.01615926237733,18,1585.8979467643587
2025-08-11,Display,Display - Awareness,396,399.24824831004264,4,222.33936465048353
2025-08-11,Display,Display - Retargeting,297,233.31264592050343,2,130.76352965479413
2025-08-11,Display,Display - Programmatic,476,484.0613313550505,8,430.7584706949824
2025-08-12,Paid Search,Search - Brand,679,1010.8756255149094,52,4256.910137564148
2025-08-12,Paid Search,Search - Generic,670,1326.5843884569194,20,1606.1315859320034
2025-08-12,Paid Search,Search - Competitor,609,1009.3767855515783,25,1855.6692629729348
2025-08-12,Paid Social,Social - Prospecting,874,1098.8680577338253,13,931.0333549871382
2025-08-12,Paid Social,Social - Retargeting,683,855.6553364084896,17,1236.2358380324388
2025-08-12,Paid Social,Social - Lookalike,639,642.3377202544831,12,785.0146410486957
2025-08-12,Email,Email - Newsletter,192,27.997614715714732,12,969.376031059078
2025-08-12,Email,Email - Promo,282,44.43480215603272,15,1558.8977912722548
2025-08-12,Email,Email - Winback,239,31.426115837949656,31,2796.530861256757
2025-08-12,Organic,Organic - Content,417,50.281788488302425,12,901.0725146727618
2025-08-12,Organic,Organic - SEO,475,48.12744406570481,15,1064.2937301103707
2025-08-12,Organic,Organic - Referral,468,47.58265999617865,15,1235.8155163229053
2025-08-12,Display,Display - Awareness,534,498.8789862970276,2,125.6362610553549
2025-08-12,Display,Display - Retargeting,422,364.88138933822165,5,336.2191808295251
2025-08-12,Display,Display - Programmatic,531,364.6915983021469,9,570.7018527405365
2025-08-13,Paid Search,Search - Brand,479,918.6663510234858,27,2319.76274307794
2025-08-13,Paid Search,Search - Generic,687,1190.9600733333598,37,2694.7145931049618
2025-08-13,Paid Search,Search - Competitor,601,1008.1288678058105,30,2633.6950590591086
2025-08-13,Paid Social,Social - Prospecting,636,710.4249812366045,7,480.0514291760403
2025-08-13,Paid Social,Social - Retargeting,672,753.4537275661777,18,1095.2052131552048
2025-08-13,Paid Social,Social - Lookalike,858,1228.8975250576632,19,1179.831174413077
2025-08-13,Email,Email - Newsletter,200,28.590793656749984,7,670.8980562026193
2025-08-13,Email,Email - Promo,207,23.47038923856532,17,1490.3196326158006
2025-08-13,Email,Email - Winback,235,32.19062674047119,12,1223.4969791881051
2025-08-13,Organic,Organic - Content,572,61.5295494234553,19,1323.6261316040263
2025-08-13,Organic,Organic - SEO,464,50.07182474699153,14,1073.7289691533836
2025-08-13,Organic,Organic - Referral,649,72.63254770309985,14,1249.9073849756835
2025-08-13,Display,Display - Awareness,491,428.49309191817014,5,324.5927454744168
2025-08-13,Display,Display - Retargeting,480,486.51105244467504,8,527.6681426307116
2025-08-13,Display,Display - Programmatic,423,440.5341327932477,7,430.36275538748265
2025-08-14,Paid Search,Search - Brand,647,1078.3161271689175,30,2218.241496633889
2025-08-14,Paid Search,Search - Generic,549,1225.6480012862646,23,2152.0809292944978
2025-08-14,Paid Search,Search - Competitor,531,861.9036534594453,15,1073.1881916213306
2025-08-14,Paid Social,Social - Prospecting,838,1074.855935288243,10,758.6516221865895
2025-08-14,Paid Social,Social - Retargeting,538,519.1839930233558,7,475.9625148795744
2025-08-14,Paid Social,Social - Lookalike,830,930.5463758434224,17,1308.0642502106869
2025-08-14,Email,Email - Newsletter,305,55.331539838111105,23,2473.277821378631
2025-08-14,Email,Email - Promo,160,22.473220105545074,15,1375.2795670265793
2025-08-14,Email,Email - Winback,205,23.337518174610075,26,2420.1832324389084
2025-08-14,Organic,Organic - Content,541,51.11799272324159,22,1592.6638110499857
2025-08-14,Organic,Organic - SEO,605,59.07666169981271,21,1773.8946551236127
2025-08-14,Organic,Organic - Referral,559,47.91302513219031,20,1444.3344080416418
2025-08-14,Display,Display - Awareness,476,324.90752939785483,5,269.5678055991181
2025-08-14,Display,Display - Retargeting,346,385.7848796037871,5,255.84700536892132
2025-08-14,Display,Display - Programmatic,547,469.66884374854294,9,529.33266616084
2025-08-15,Paid Search,Search - Brand,543,854.1857088482457,51,3648.9042333177044
2025-08-15,Paid Search,Search - Generic,630,1053.2355804538954,24,2220.1754387774445
2025-08-15,Paid Search,Search - Competitor,697,1103.9097788973074,25,2106.3842768602094
2025-08-15,Paid Social,Social - Prospecting,980,961.4862656162386,26,1766.3275326529772
2025-08-15,Paid Social,Social - Retargeting,560,639.480506407258,10,592.3405944644172
2025-08-15,Paid Social,Social - Lookalike,792,1013.0888389271671,16,1142.6727659787664
2025-08-15,Email,Email - Newsletter,278,33.6118986304203,27,2378.242927098795
2025-08-15,Email,Email - Promo,218,31.819722074041756,18,1530.9059923128816
2025-08-15,Email,Email - Winback,260,39.643602475115436,27,2879.3895141265853
2025-08-15,Organic,Organic - Content,715,78.89558160204132,20,1400.4358471836376
2025-08-15,Organic,Organic - SEO,485,50.022823953901415,13,966.7159291824798
2025-08-15,Organic,Organic - Referral,525,41.377153476903715,18,1239.1792223484788
2025-08-15,Display,Display - Awareness,439,434.31787315951703,2,122.55273392576112
2025-08-15,Display,Display - Retargeting,543,602.1936222013766,7,430.86514360708816
2025-08-15,Display,Display - Programmatic,483,350.42147475823475,2,111.907300370825
2025-08-16,Paid Search,Search - Brand,670,1258.4261376718664,46,3876.637014472549
2025-08-16,Paid Search,Search - Generic,667,1232.9936953574427,23,2010.029244955437
2025-08-16,Paid Search,Search - Competitor,554,883.9818027090936,15,1406.042047047875
2025-08-16,Paid Social,Social - Prospecting,666,748.6617080538751,8,543.2983165732769
2025-08-16,Paid Social,Social - Retargeting,833,1127.2097626023292,25,1813.3292752861407
2025-08-16,Paid Social,Social - Lookalike,663,660.5054811734839,11,705.2178286681863
2025-08-16,Email,Email - Newsletter,200,34.25630250950281,16,1569.2518536842797
